Nome,Dato1,Dato2,Dato3,...
1725T,-1J. Zhang,2,-
1738,2M. Miceli,2,-
1739T,-15A. Battiston,2,-
1739T,2A. Bueno Gil,2,-
1739T,2H. Fu,2,-
1739T,2S. Ganta,2,-
1739T,2T. Ito,2,-
1739T,13I. Kazakov,2,-
1739T,-15J. Kumstat,2,-
1739T,13J. Loureiro,2,-
1739T,2J. Lucero,2,-
1739T,-15R. Mehra,2,-
1739T,-185A. Milushev,2,-
1739T,2S. Nanobashvili,2,-
1739T,2R. Vaksmann,2,-
1739T,2F. Virgili,2,-
1753T,353M. Alvarez,2,-
1753T,-1M. Alvarez Sarmiento,2,-
1753T,-1K. Arinc,2,-
1753T,-1A. Bancalari,2,-
1753T,20D. Batista,2,-
1753T,-1R. Calzi,2,-
1753T,-1I. Cervantes Tomas,2,-
1753T,-192C. Fossati,2,-
1753T,-12M. Furlanetto,2,-
1753T,-1N. Garcia Longo,2,-
1753T,-1K. Hayashi,2,-
1753T,-1L. Larue,2,-
1753T,-1G. Matuszewski,2,-
1753T,-1N. Mikovic,2,-
1753T,-1T. Papac,2,-
1753T,-1P. Pinter,2,-
1753T,-812G. Tabacco,2,-
1753T,-1G. Tresca,2,-
1753T,-1F. Van Sambeek,2,-
1753T,-1R. Zusman,2,-
1773,-2P. Alam,2,-
1774T,-22M. Benaim,2,-
1774T,-1M. Cabrera,2,-
1774T,3R. Fernandes,2,-
1774T,-1S. Fita Juan,2,-
1774T,-209S. Han,2,-
1774T,3L. Zhang,2,-
1780,-4A. Panaras,2,-
1781T,-4F. De Dios,2,-
1781T,-4M. Lavizzari,2,-
1781T,-4R. Reddy,2,-
1781T,-4M. Shaw,2,-
1785T,-427A. El Sallaly,2,-
1785T,-211P. Iamachkine,2,-
1785T,-1G. Volpi,2,-
1785T,-8M. Zeitune,2,-
1789T,-4A. Aleshchev,2,-
1789T,-1T. Avcibasi,2,-
1791T,-2A. Abdullin,1,-
1791T,-2S. Alam,1,-
1791T,-2K. Al-Amin,1,-
1791T,-2Y. Alexandrescou,1,-
1791T,-2M. Aytekin,1,-
1791T,-2S. Baldoni,1,-
1791T,-2M. Beltran Rubio,1,-
1791T,-2M. Berghaus,1,-
1791T,-2F. Blaydes,1,-
1791T,-2S. Bramajo,1,-
1791T,-2M. Bredschneijder,1,-
1791T,-2J. Bullard,1,-
1791T,-2H. Car,1,-
1791T,-2T. Carlsson Seger,1,-
1791T,-2R. Chacon,1,-
1791T,-2D. Chan,1,-
1791T,-2S. Cheng,1,-
1791T,-2S. Cocola,1,-
1791T,-2A. Colas Sanchez,1,-
1791T,-2F. Cordova,1,-
1791T,-2J. Correia,1,-
1791T,-2A. Delgado,1,-
1791T,-2G. Di Nicola,1,-
1791T,S. Donarski,1,-
1791T,-2B. Dong,1,-
1791T,-2F. Dreer,1,-
1791T,-2M. Dussault,1,-
1791T,A. Glomb,1,-
1791T,-2G. Goldhoff,1,-
1791T,-2A. Govila,1,-
1791T,-2P. Gregg,1,-
1791T,-2P. Hanchaikul,1,-
1791T,-2H. Hashimoto,1,-
1791T,-2G. Hausberger,1,-
1791T,-2D. Hirpara,1,-
1791T,-2K. Humpfner,1,-
1791T,-2N. Jara-Lozano,1,-
1791T,-2M. Jimenez,1,-
1791T,-2K. Kang,1,-
1791T,-2D. Kim,1,-
1791T,-2Y. Kono,1,-
1791T,-2J. Lai,1,-
1791T,-2I. Lhomond,1,-
1791T,-2D. Long,1,-
1791T,-2G. Lopez Villasenor,1,-
1791T,-2M. Lorens,1,-
1791T,-2M. Maftei,1,-
1791T,-2P. Makk,1,-
1791T,-2M. Malgiaritta,1,-
1791T,-2I. Mandou Berranger,1,-
1791T,88M. Martinovic,1,-
1791T,-2A. Massara,1,-
1791T,-2P. Meszaros,1,-
1791T,-2S. Muto,1,-
1791T,-2B. Nhavene,1,-
1791T,-2I. Novo,1,-
1791T,-2A. Olivetti,1,-
1791T,-2A. Orlov,1,-
1791T,-2L. Palovic,1,-
1791T,-2F. Pinzon Moreno,1,-
1791T,-2L. Primucci,1,-
1791T,-2E. Rast,1,-
1791T,-2I. Ravichander,1,-
1791T,T. Rengel Sierra,1,-
1791T,-2V. Rettke,1,-
1791T,-2M. Rocci,1,-
1791T,-2M. Sadaoui,1,-
1791T,-2D. Sancho,1,-
1791T,-2T. Sanghera,1,-
1791T,-2E. Santoni,1,-
1791T,-2J. Satterfield,1,-
1791T,K. Schinnerer,1,-
1791T,-2P. Scomparin,1,-
1791T,-2J. Secord,1,-
1791T,-2H. Shoemake,1,-
1791T,-2O. Sonesson Lidholt,1,-
1791T,-2L. Sorensen,1,-
1791T,-2K. Sugimoto,1,-
1791T,-2Z. Sun,1,-
1791T,-2B. Swenson,1,-
1791T,-2L. Tacchi,1,-
1791T,-2D. Thurner,1,-
1791T,-2V. Uzhylovskyi,1,-
1791T,-2F. Vazquez,1,-
1791T,-2N. Vidal,1,-
1791T,-2M. Villar,1,-
1791T,-2S. Wensley,1,-
1791T,-2D. West,1,-
1791T,-2M. Westphal,1,-
1791T,-2B. Wojnar,1,-
1881T,-2L. Allen,1,-
1881T,-238C. Antonopoulos,1,-
1881T,-2C. Banti,1,-
1881T,-2M. Benes,1,-
1881T,T. Berard,1,-
1881T,-92P. Betancourt Gonzalez,1,-
1881T,-2L. Bluett,1,-
1881T,-2A. Bogomolov,1,-
1881T,-2T. Boogaard,1,-
1881T,-2J. Bothma,1,-
1881T,-2J. Braswell,1,-
1881T,-2T. Bretin,1,-
1881T,-2A. Burdet,1,-
1881T,-2F. Callerio,1,-
1881T,-2C. Campese,1,-
1881T,-2L. Casper,1,-
1881T,-2H. Chauhan,1,-
1881T,-2H. Chung,1,-
1881T,-2H. Costanzi De Brito,1,-
1881T,-2C. Doig,1,-
1881T,-2D. Dolzhenkov,1,-
1881T,-92J. Dominguez Alonso,1,-
1881T,-2P. Ender,1,-
1881T,M. Exsted,1,-
1881T,-2J. Fumeaux,1,-
1881T,-2N. Gabriel,1,-
1881T,-92M. Gaillard,1,-
1881T,-2N. Godsick,1,-
1881T,-2N. Goldberg Alviani,1,-
1881T,82A. Gomez Osorio,1,-
1881T,-2N. Heng,1,-
1881T,-2K. Hernandez Mariona,1,-
1881T,-2L. Horve,1,-
1881T,-2D. Huber,1,-
1881T,-2M. Ivanov,1,-
1881T,I. Ivashka,1,-
1881T,-2M. Josserand,1,-
1881T,-2D. King,1,-
1881T,-2B. Kisantal,1,-
1881T,-2J. Klimas,1,-
1881T,-2H. Koons,1,-
1881T,-2M. Kudernatsch,1,-
1881T,-2J. Leach,1,-
1881T,-2W. Li,1,-
1881T,-2E. Lima,1,-
1881T,A. Lopez Escribano,1,-
1881T,-2L. Makke,1,-
1881T,-2K. Malirz,1,-
1881T,-2S. Menichella,1,-
1881T,-2M. Mesarovic,1,-
1881T,-2P. Michocki,1,-
1881T,-2J. Molino,1,-
1881T,-2A. Motta,1,-
1881T,-2A. Mubarak,1,-
1881T,-2F. Murray,1,-
1881T,-2M. Nikolic,1,-
1881T,-2L. Obrul,1,-
1881T,-2S. Olivera,1,-
1881T,-2S. Ou,1,-
1881T,-2P. Pawlak,1,-
1881T,-2H. Pham,1,-
1881T,-2C. Ramirez,1,-
1881T,-2N. Ratiu,1,-
1881T,-2A. Razeghi,1,-
1881T,-2C. Roothman,1,-
1881T,-2H. Rousseau,1,-
1881T,-2Y. Sabanin,1,-
1881T,-2K. Santos Gava,1,-
1881T,-2M. Sheldon,1,-
1881T,-2M. Sheldon,1,-
1881T,-2I. Shrolik,1,-
1881T,-2J. Son,1,-
1881T,-2A. Steinbach,1,-
1881T,-2Y. Steinegger,1,-
1881T,-2R. Tabata,1,-
1881T,-2L. Taddia,1,-
1881T,-2E. Teboh,1,-
1881T,-2W. Thayne,1,-
1881T,-2F. Thomas,1,-
1881T,-2Y. Ubri,1,-
1881T,-2S. Van Rensburg,1,-
1881T,-2A. Williams,1,-
1881T,G. Zeitune,1,-
1881T,-2Z. Zhao,1,-
1965T,-2Z. Adam-Gedge,1,-
1965T,-2E. Aguilera,1,-
1965T,-2B. Alarcon,1,-
1965T,-2M. Alonso,1,-
1965T,-2C. Baker,1,-
1965T,-2S. Bhatnagar,1,-
1965T,-2V. Braga,1,-
1965T,-2M. Breazu,1,-
1965T,-2E. Cham,1,-
1965T,-2A. Chekhov,1,-
1965T,-2B. Chelía,1,-
1965T,-86P. Christoforakis,1,-
1965T,-2M. Clark,1,-
1965T,-86A. Colombo,1,-
1965T,-86P. De Lange,1,-
1965T,-2M. Dumitru,1,-
1965T,-2B. Fassbender,1,-
1965T,-2J. Fekete,1,-
1965T,58L. Ferraz Sandoval Carvalho,1,-
1965T,-2T. Gaillard,1,-
1965T,-2M. Garcia Gonzalez,1,-
1965T,58K. Gasimov,1,-
1965T,-2S. Gaxherri,1,-
1965T,-2J. Goodger,1,-
1965T,-2M. Harris,1,-
1965T,-2A. Hayen,1,-
1965T,-2T. Herrmann,1,-
1965T,-2R. Horiuchi,1,-
1965T,-2W. Jucha,1,-
1965T,-2T. Karra,1,-
1965T,-2R. Kastsiukevich,1,-
1965T,-2J. Kim,1,-
1965T,V. Konovchuk,1,-
1965T,-2T. Kovac,1,-
1965T,-2H. Koyama,1,-
1965T,-2O. Lacides,1,-
1965T,-2L. Lage,1,-
1965T,-2J. Lee,1,-
1965T,-2M. Lee,1,-
1965T,-2Z. Li,1,-
1965T,-2S. Liu,1,-
1965T,-2J. Maginley,1,-
1965T,-2C. Mahjoob,1,-
1965T,-2M. Malakhovich,1,-
1965T,-2R. Mallory,1,-
1965T,-2W. Manning,1,-
1965T,-297N. Marosik,1,-
1965T,-2A. Mouhan,1,-
1965T,-2H. Ouzilou,1,-
1965T,-2C. Pade,1,-
1965T,-2L. Petit,1,-
1965T,58M. Politowicz,1,-
1965T,-2A. Portugal,1,-
1965T,-2A. Prat,1,-
1965T,-2M. Sanchez,1,-
1965T,-2D. Saye,1,-
1965T,-86J. Schaer,1,-
1965T,-2B. Sengul,1,-
1965T,-2M. Sroka,1,-
1965T,-2Z. Stephens,1,-
1965T,P. Tsitsipas,1,-
1965T,-2T. Van Zijl,1,-
1965T,-2E. Verdes,1,-
1965T,-2B. Vitter,1,-
1965T,-2N. Vukadin,1,-
1965T,-2Y. Yadav,1,-
1965T,58K. Zhzhenov,1,-
1965T,-2S. Zick,1,-
2033T,-10W. Ahouda,1,-
2033T,-10M. Ananth Mani,1,-
2033T,-10R. Arcuschin,1,-
2033T,-10D. Baranec,1,-
2033T,-10S. Ben Abdennibi,1,-
2033T,-70F. Bermejo,1,-
2033T,-10Y. Chaurasia,1,-
2033T,30A. Ciocanu,1,-
2033T,-10S. Cooper,1,-
2033T,-10L. Corthey,1,-
2033T,-10V. Dell'Elba,1,-
2033T,-10R. Dhokia,1,-
2033T,-10M. Farzam,1,-
2033T,-10P. Foley,1,-
2033T,-10F. Garbero,1,-
2033T,-10R. Hadzimehmedovic,1,-
2033T,-70P. Homola,1,-
2033T,-10R. Ibrakhimov,1,-
2033T,30A. Jones,1,-
2033T,-10J. Joyce,1,-
2033T,-10K. Kapasi,1,-
2033T,-10A. Kobelt,1,-
2033T,-336J. Lyeons,1,-
2033T,-10A. Maggs,1,-
2033T,-10D. Marincas,1,-
2033T,-10F. Mischker,1,-
2033T,-10K. Mishkin,1,-
2033T,-336F. Pagnacco,1,-
2033T,-10J. Portugal,1,-
2033T,-10E. Qabazard,1,-
2033T,-10N. Rating,1,-
2033T,-10K. Rice,1,-
2033T,-10M. Segura,1,-
2033T,-10P. Stearns,1,-
2033T,30G. Tumasonis,1,-
2033T,-10L. Verwerft,1,-
2033T,-10A. Wagner,1,-
2033T,-336B. Weintraub,1,-
2033T,-10K. Yilmaz,1,-
2033T,30M. Zhang,1,-
2073T,-10P. Amoros Ramos,1,-
2073T,-10S. Christodoulou,1,-
2073T,-10P. De Giorgio,1,-
2073T,-10J. Desousa,1,-
2073T,-10F. Einig,1,-
2073T,-10P. Goldsteiner,1,-
2073T,-10T. Gray,1,-
2073T,-10R. Hartig,1,-
2073T,H. Haupt,1,-
2073T,-10J. Jedrzejczak,1,-
2073T,-10M. Kamath,1,-
2073T,-10B. Kozlov,1,-
2073T,-10J. Kroslak,1,-
2073T,-10M. Lazic,1,-
2073T,-10C. Lock,1,-
2073T,-10C. Maguire,1,-
2073T,-10M. Mikovic,1,-
2073T,-10F. Nestola,1,-
2073T,-10J. Opitz,1,-
2073T,-10I. Perez Martin,1,-
2073T,-10P. Pohjola,1,-
2073T,-10H. Sakagawa,1,-
2073T,-10M. Sakellaridis,1,-
2073T,-50M. Statham,1,-
2073T,-10B. Torcq,1,-
2073T,-10B. Urvaneja,1,-
2073T,-10K. Vakili,1,-
2073T,-10V. Vales,1,-
2073T,-10N. Villard,1,-
2073T,-10J. Wojcik,1,-
2073T,33Y. Yerdilda,1,-
2073T,-10B. Zuniga Garcia,1,-
2105T,1A. Bravo,1,-
2105T,-42R. De Klerk,1,-
2105T,1N. Filin,1,-
2105T,1U. Giovannini,1,-
2105T,1L. Guercio,1,-
2105T,1J. Gundacker,1,-
2105T,1B. Gusic - Wan,1,-
2105T,-42L. Hooper,1,-
2105T,-42R. Jauregui Sainz de Rozas,1,-
2105T,1J. Jin,1,-
2105T,1M. Kesharwani,1,-
2105T,1M. Krapivin,1,-
2105T,1A. Meduri,1,-
2105T,1R. Nakamura,1,-
2105T,-364B. Pokotilov,1,-
2105T,-42H. Roh,1,-
2105T,1R. Segado Esteve,1,-
2105T,-42Y. Taka,1,-
2105T,-42M. Vasiliauskas,1,-
2105T,1A. Vishal Balsekar,1,-
2105T,19D. Vishnick,1,-
2105T,1W. Xu,1,-
2127T,-21A. Delgadillo,1,-
2127T,-3L. Delicata,1,-
2127T,-3O. Galimardanov,1,-
2127T,-3L. Hellum-Lilleengen,1,-
2127T,-21N. Hollender,1,-
2127T,-3V. Jankanj,1,-
2127T,-3L. Martinez,1,-
2127T,-3A. Nesterov,1,-
2127T,9M. Ponchet,1,-
2127T,-375B. Pujol Navarro,1,-
2127T,-3T. Schold,1,-
2127T,-3K. Suzuki,1,-
2127T,-3G. Valdoleiros,1,-
2140T,-4E. Bogo,1,-
2140T,-4N. Colne,1,-
2140T,3Y. Khamis,1,-
2140T,-4J. Roberts,1,-
2140T,-4A. Shanmugam,1,-
2140T,3O. Vasser,1,-
2140T,-4Z. Zheng,1,-
2147T,-4K. Collignon,1,-
2147T,1J. Karlsson Wistrand,1,-
2147T,-4R. Piatti,1,-
2150T,H. Bladelius,1,-
2150T,-7N. Jovic,1,-
2150T,-365S. Konov,1,-
2150T,-2G. Schinteie,1,-
2154,-369G. Marques,1,-
2155T,-4S. Kostic,1,-
2155T,-5M. Southcombe,1,-
1,Jannik Sinner,23,"11,330",-,16,"1,000",-
2,Alexander Zverev,27,"7,945",-190,22,400,50
3,Carlos Alcaraz,21,"6,910",-600,18,200,-
4,Taylor Fritz,27,"4,900",-,22,10,-
5,2Novak Djokovic,37,"3,860",-40,19,-,-
6,-1Casper Ruud,26,"3,855",-190,25,100,10
7,7Jack Draper,23,"3,800",+990,20,30,-
8,-2Daniil Medvedev,29,"3,680",-250,20,400,-
9,-1Andrey Rublev,27,"3,440",-40,28,-,-
10,-1Stefanos Tsitsipas,26,"3,405",-,23,-,-
""
11,-1Alex de Minaur,26,"3,335",-,23,100,10
12,1Holger Rune,21,"3,270",+450,23,10,-
13,-2Tommy Paul,27,"3,030",-300,20,10,-
14,-2Ben Shelton,22,"2,980",+100,24,50,-
15,Grigor Dimitrov,33,"2,745",-,19,650,-
16,Lorenzo Musetti,23,"2,650",-,25,100,50
17,Frances Tiafoe,27,"2,485",-,25,10,10
18,3Arthur Fils,20,"2,480",+150,24,10,25
19,-1Felix Auger-Aliassime,24,"2,415",-40,25,-,-
20,-1Ugo Humbert,26,"2,375",-,24,50,-
21,-1Tomas Machac,24,"2,310",-20,22,200,10
22,Hubert Hurkacz,28,"2,205",+40,20,100,-
23,Karen Khachanov,28,"2,000",+40,24,100,-
24,2Francisco Cerundolo,26,"1,925",+150,29,50,50
25,Sebastian Korda,24,"1,860",-40,21,50,-
26,1Alexei Popyrin,25,"1,800",+50,24,50,-
27,-3Jiri Lehecka,23,"1,745",-190,20,10,-
28,Denis Shapovalov,25,"1,716",+20,24,50,-
29,1Giovanni Mpetshi Perricard,21,"1,656",+40,23,22,10
30,-1Matteo Berrettini,28,"1,580",-40,24,-,-
31,Alejandro Tabilo,27,"1,555",+20,26,30,-
32,1Brandon Nakashima,23,"1,500",+70,32,30,35
33,-1Alex Michelsen,20,"1,465",+20,32,30,25
34,9Tallon Griekspoor,28,"1,420",+150,25,50,10
35,Matteo Arnaldi,24,"1,410",+20,24,100,-
36,-2Sebastian Baez,24,"1,385",-40,27,-,-
37,1Jordan Thompson,30,"1,375",-,20,10,-
38,-1Lorenzo Sonego,29,"1,356",-20,32,-,-
39,Alejandro Davidovich Fokina,25,"1,325",-,25,50,10
40,1Pedro Martinez,27,"1,295",-,33,100,10
41,3Alexandre Muller,28,"1,287",+17,30,-,-
42,-6Nuno Borges,28,"1,280",-105,27,-,-
43,-3Flavio Cobolli,22,"1,280",-15,29,30,25
44,1Tomas Martin Etcheverry,25,"1,275",+10,31,-,-
45,3Marcos Giron,31,"1,240",+90,26,10,10
46,-4Gael Monfils,38,"1,230",-50,19,50,-
47,Nicolas Jarry,29,"1,165",-10,22,200,-
48,1Miomir Kecmanovic,25,"1,161",+15,30,-,-
49,-3Jan-Lennard Struff,34,"1,160",-40,25,50,10
50,Roberto Bautista Agut,36,"1,089",-,25,50,10
51,2Zizou Bergs,25,"1,065",+5,25,-,-
52,-1Zhizhen Zhang,28,"1,055",-20,28,10,-
53,-1Roberto Carballes Baena,31,"1,051",-20,30,30,25
54,3Jakub Mensik,19,"1,042",+50,22,10,-
55,1David Goffin,34,"1,003",-3,24,10,-
56,2Jaume Munar,27,992,-,27,-,-
57,2Quentin Halys,28,981,+5,24,-,-
58,-3Juncheng Shang,20,975,-50,23,30,-
59,-5Fabian Marozsan,25,965,-70,27,200,-
60,20Joao Fonseca,18,955,+205,22,44,-
61,-1Luciano Darderi,23,945,-,33,-,-
62,1Mariano Navone,24,925,+20,29,-,-
63,-1Benjamin Bonzi,28,920,+10,31,-,-
64,12Kei Nishikori,35,873,+80,18,-,-
65,-4Camilo Ugo Carabelli,25,870,-65,28,12,8
66,2Learner Tien,19,867,+10,21,-,-
67,-1Francisco Comesana,24,866,-,27,-,-
68,-3Yoshihito Nishioka,29,859,-7,25,20,7
69,2Yunchaokete Bu,23,855,+22,31,12,8
70,14Damir Dzumhur,32,852,+140,27,-,-
71,-2Roman Safiullin,27,851,+3,28,30,10
72,-2Mattia Bellucci,23,838,-2,30,-,-
73,-1Hamad Medjedovic,21,829,-,21,-,-
74,-1Arthur Rinderknech,29,821,-3,32,-,-
75,-1Laslo Djere,29,821,+8,24,30,-
76,3Corentin Moutet,25,814,+55,26,35,-
77,-13Aleksandar Vukic,28,814,-54,31,-,-
78,-3Christopher O'Connell,30,805,-,25,100,10
79,15Aleksandar Kovacevic,26,800,+170,31,30,8
80,2Alexander Bublik,27,785,+40,27,10,10
81,-4Cameron Norrie,29,784,-,27,50,8
82,-4Daniel Altmaier,26,783,+15,30,30,10
83,-2Jacob Fearnley,23,770,+23,17,-,-
84,-17Luca Nardi,21,762,-100,29,125,-
85,Botic van de Zandschulp,29,760,+50,27,30,-
86,-3Rinky Hijikata,24,752,+20,32,-,-
87,1Gabriel Diallo,23,730,+40,24,-,-
88,5Hugo Gaston,24,711,+75,24,-,-
89,7Adam Walton,25,666,+37,34,30,13
90,-1Marton Fucsovics,33,666,-,20,30,-
91,1Raphael Collignon,23,652,-,27,8,-
92,-5Jaime Faria,21,649,-50,24,25,-
93,-7Thanasi Kokkinakis,28,648,-55,16,-,-
94,-4Francesco Passaro,24,646,-12,24,35,-
95,2James Duckworth,33,638,+10,26,6,-
96,-5Thiago Seyboth Wild,25,617,-40,28,70,-
97,-2Fabio Fognini,37,607,-22,24,-,-
98,Alexander Shevchenko,24,598,-20,27,30,-
99,6Thiago Monteiro,30,590,+28,26,-,-
100,1Nishesh Basavareddy,19,585,-2,22,16,2
101,8Mackenzie McDonald,29,575,+20,27,-,-
102,Pavel Kotov,26,573,-,24,10,-
103,Hugo Dellien,31,566,-6,25,6,4
104,Christopher Eubanks,28,563,-4,29,50,6
105,1Jesper de Jong,24,562,-,26,14,6
106,-7Lucas Pouille,31,559,-50,13,-,-
107,Billy Harris,30,558,-,30,-,-
108,Dusan Lajovic,34,555,-,18,10,-
109,3Pablo Carreno Busta,33,554,+30,19,-,-
110,13Daniel Elahi Galan,28,532,+64,31,10,8
111,6Tristan Boyer,23,531,+30,26,50,-
112,8Borna Coric,28,530,+45,25,-,-
113,-3Yannick Hanfmann,33,529,-24,21,50,-
114,Reilly Opelka,27,529,+13,15,-,-
115,-15Chun-Hsin Tseng,23,529,-76,24,-,-
116,-5Brandon Holt,26,528,-,32,25,6
117,17Thiago Agustin Tirante,23,512,+69,27,12,6
118,-5Arthur Cazaux,22,508,-13,23,-,-
119,-3Taro Daniel,32,485,-23,29,10,3
120,2Kamil Majchrzak,29,482,+3,19,-,-
121,30Valentin Royer,23,482,+95,29,-,-
122,-3Vit Kopriva,27,481,-10,25,30,-
123,-5Nicolas Moreno De Alboran,27,468,-33,24,7,-
124,4Federico Coria,33,466,+8,34,16,14
125,-4Alexander Ritschard,30,466,-14,17,-,-
126,3Juan Manuel Cerundolo,23,461,+10,27,-,-
127,-2Jozef Kovalik,32,460,-6,18,75,-
128,-4Max Purcell,26,456,-10,15,10,-
129,1Tristan Schoolkate,24,450,-,33,-,-
130,1Jerome Kym,22,449,-,24,-,-
131,-4Sebastian Ofner,28,448,-10,17,30,-
132,1Harold Mayot,23,445,-3,31,30,6
133,-18Otto Virtanen,23,440,-75,21,10,-
134,10Eliot Spizzirri,23,434,+23,23,-,-
135,2Ethan Quinn,21,432,-,32,-,-
136,2Cristian Garin,28,431,+4,17,14,-
137,-1Roman Andres Burruchaga,23,430,-6,28,22,6
138,-3Federico Agustin Gomez,28,429,-13,25,12,-
139,-7Sumit Nagal,27,428,-20,24,10,-
140,-1Facundo Diaz Acosta,24,423,-,21,10,-
141,-1Mitchell Krueger,31,416,-6,26,-,-
142,-1Lloyd Harris,28,416,-,11,-,-
143,-1Marin Cilic,36,413,-,12,-,-
144,8Nikoloz Basilashvili,33,412,+29,27,56,5
145,-19Adrian Mannarino,36,411,-50,31,10,-
146,-3Martin Landaluce,19,411,-,23,30,-
147,-2Dominik Koepfer,30,398,-10,20,100,-
148,Richard Gasquet,38,398,-,26,12,-
149,4Tomas Barrios Vera,27,388,+6,23,12,-
150,30Pierre-Hugues Herbert,33,383,+63,21,64,-
151,3Kyrian Jacquet,23,376,-,17,-,-
152,-2Gustavo Heide,23,375,-22,23,75,-
153,2Alejandro Moro Canas,24,375,-,25,7,-
154,6Yasutaka Uchiyama,32,375,+10,22,-,-
155,-9Shintaro Mochizuki,21,374,-30,26,-,-
156,2Elmer Moller,21,370,-,27,-,-
157,2Gregoire Barrere,31,367,-,22,6,-
158,3Ugo Blanchet,26,360,-,19,22,-
159,4Alexis Galarneau,26,359,+3,30,12,7
160,6Mikhail Kukushkin,37,358,+9,27,-,-
161,1Henrique Rocha,20,358,-2,31,75,-
162,7Juan Pablo Ficovich,28,356,+19,34,25,6
163,-7Alexander Blockx,19,354,-20,20,-,-
164,-15Marco Trungelliti,35,354,-44,26,19,12
165,-1Dalibor Svrcina,22,351,-,27,-,-
166,-19Lukas Klein,26,350,-50,18,30,-
167,Duje Ajdukovic,24,345,-,24,-,-
168,-3Stan Wawrinka,39,339,-10,22,-,-
169,6Calvin Hemery,30,337,+6,28,-,-
170,4Carlos Taberner,27,332,-,32,7,4
171,6Li Tu,28,331,+5,30,-,-
172,Marc-Andrea Huesler,28,330,-4,19,6,-
173,13Alibek Kachmazov,22,330,+22,30,-,-
174,-17Luca Van Assche,20,329,-42,29,30,-
175,7Timofey Skatov,24,328,+12,24,22,-
176,3Felipe Meligeni Alves,27,320,-,23,22,-
177,-7Hady Habib,26,320,-16,28,3,-
178,6Jan Choinski,28,319,+6,26,-,-
179,-8Liam Draxl,23,318,-17,27,-,-
180,-12Terence Atmane,23,317,-25,25,10,-
181,James Trotter,25,317,-,21,-,-
182,9Coleman Wong,20,312,+7,35,30,6
183,-5Daniel Evans,34,311,-10,24,30,-
184,12James McCabe,21,310,+12,34,8,7
185,32Matteo Gigante,23,306,+50,21,16,-
186,2Facundo Mena,32,306,-1,26,10,-
187,8Adolfo Daniel Vallejo,20,306,+6,30,81,-
188,4Sho Shimabukuro,27,304,-,22,-,-
189,1Radu Albot,35,303,-2,21,62,-
190,11Nicolas Mejia,25,302,+16,29,80,-
191,-15Constant Lestienne,32,299,-31,26,-,-
192,-9Alex Bolt,32,297,-16,23,50,-
193,32Arthur Bouquier,24,297,+50,18,2,-
194,-9Vilius Gaubas,20,295,-16,31,6,-
195,12Aslan Karatsev,31,292,+25,21,-,-
196,1Yuta Shimizu,25,291,-4,25,-,-
197,12Jurij Rodionov,25,290,+24,25,-,-
198,4Andrea Collarini,33,290,+6,29,6,4
199,-5Gijs Brouwer,29,289,-12,19,-,-
200,August Holmgren,26,287,-,25,4,-
201,33Edas Butvilas,20,285,+48,29,8,2
202,59Colton Smith,22,284,+75,15,-,-
203,-16Zachary Svajda,22,284,-23,24,-,-
204,-15Hugo Grenier,28,283,-23,31,10,7
205,-2Mark Lajal,21,282,-,25,-,-
206,4Aziz Dougaz,27,277,+12,32,-,-
207,-3Benjamin Hassan,30,277,-4,29,25,6
208,-35Henri Squire,24,276,-56,25,-,-
209,-1Lukas Neumayer,22,273,+6,29,12,1
210,-5Maximilian Marterer,29,271,-,18,8,-
211,1Gauthier Onclin,24,270,+6,28,6,-
212,-19Titouan Droguet,23,265,-38,22,-,-
213,-7Antoine Escoffier,33,265,-3,35,8,3
214,135Yosuke Watanuki,26,264,+120,9,-,-
215,-2Beibit Zhukayev,24,263,+1,30,-,-
216,11Ignacio Buse,20,261,+16,28,-,-
217,-2Paul Jubb,25,260,-,21,-,-
218,3Emil Ruusuvuori,25,258,+8,18,10,-
219,-3Bernard Tomic,32,258,-,30,12,6
220,-6Federico Arnaboldi,24,257,-4,29,10,-
221,-3Khumoyun Sultanov,26,256,+2,28,15,3
222,-23Murkel Dellien,27,256,-38,29,14,4
223,-4Murphy Cassone,22,252,-,22,1,-
224,-1Maks Kasnikowski,21,250,+1,25,-,-
225,-1Albert Ramos-Vinolas,37,249,-,26,22,-
226,Yu Hsiou Hsu,25,245,-1,25,-,-
227,1Rio Noguchi,26,245,-,30,16,-
228,2Daniel Rincon,22,240,-,26,-,-
229,2Rodrigo Pacheco Mendez,19,240,-,30,4,2
230,7Tung-Lin Wu,26,238,+4,26,8,-
231,4Adrian Andreev,23,236,-,28,44,-
232,-21Seongchan Hong,27,235,-30,14,-,-
233,3Gabriel Debru,19,235,-,24,2,-
234,-1Omar Jasika,27,234,-3,27,-,-
235,3Emilio Nava,23,231,-1,26,30,-
236,-38Juan Pablo Varillas,29,231,-63,23,44,-
237,7Marek Gengel,29,230,+2,32,-,-
238,-6Andrea Vavassori,29,229,-10,7,50,-
239,3Enzo Couacaud,30,229,-,20,44,-
240,3Max Hans Rehberg,21,229,-,23,-,-
241,-19Filip Cristian Jianu,23,227,-23,35,15,1
242,17Yan Bai,35,226,+15,24,17,-
243,5Javier Barranco Cosano,26,226,+4,27,16,-
244,3Matias Soto,25,225,+2,27,48,-
245,-25Dmitry Popko,28,225,-26,32,33,-
246,Filip Misolic,23,224,-,19,-,-
